lag_days,acf,persona
0.5648148148148148,0.36527879090750237,Commuter
0.5740740740740741,0.3195887178575589,Commuter
0.5833333333333334,0.26631395536840685,Commuter
0.5925925925925926,0.20533419066409497,Commuter
0.6018518518518519,0.1412951158822718,Commuter
0.6111111111111112,0.07814976510358153,Commuter
0.6203703703703703,0.017245787768368874,Commuter
0.6296296296296297,-0.03809364952080414,Commuter
0.6388888888888888,-0.08647772102595545,Commuter
0.6481481481481481,-0.1288348429703543,Commuter
0.6574074074074074,-0.16386410713524294,Commuter
0.6666666666666666,-0.19137600462508259,Commuter
0.6759259259259259,-0.21387208164810442,Commuter
0.6851851851851852,-0.2311973824986537,Commuter
0.6944444444444444,-0.2439247777041301,Commuter
0.7037037037037037,-0.2544562961364589,Commuter
0.7129629629629629,-0.2624701836377705,Commuter
0.7222222222222222,-0.26878834699029674,Commuter
0.7314814814814815,-0.2750814234464119,Commuter
0.7407407407407407,-0.2806687527371169,Commuter
0.75,-0.28587070448797075,Commuter
0.7592592592592593,-0.2921177197724347,Commuter
0.7685185185185185,-0.29841926695772214,Commuter
0.7777777777777778,-0.30418933923874814,Commuter
0.7870370370370371,-0.3106513150382977,Commuter
0.7962962962962963,-0.31640010585199196,Commuter
0.8055555555555556,-0.320123245395673,Commuter
0.8148148148148148,-0.322710622610713,Commuter
0.8240740740740741,-0.3223682253982556,Commuter
0.8333333333333334,-0.3176940775765981,Commuter
0.8425925925925926,-0.30887386485360485,Commuter
0.8518518518518519,-0.29341018278178765,Commuter
0.8611111111111112,-0.2708183853551927,Commuter
0.8703703703703703,-0.2413572657707442,Commuter
0.8796296296296297,-0.20225766718668894,Commuter
0.8888888888888888,-0.15319114406442041,Commuter
0.8981481481481481,-0.09494951659026005,Commuter
0.9074074074074074,-0.024644789933948932,Commuter
0.9166666666666666,0.05722727417012199,Commuter
0.9259259259259259,0.14860290076392518,Commuter
0.9351851851851852,0.25125638485320995,Commuter
0.9444444444444444,0.35979249117502676,Commuter
0.9537037037037037,0.4673024785738662,Commuter
0.9629629629629629,0.5755524683074713,Commuter
0.9722222222222222,0.672577018848981,Commuter
0.9814814814814815,0.7426721145319229,Commuter
0.9907407407407407,0.7935955015760867,Commuter
1.0,0.8173075567610072,Commuter
